Client,Bush,Well,Work,Date,Time,ДавПравНас,ДавВыход,РасходПравНас,ТемпРецирк,ПлотРецирк,РасходВоды
,,,,,14:24:41,500.00,124.58,399.91,0.00,500.00,463.20
,,,,,14:24:42,500.00,0.00,0.00,302.88,230.08,301.29
,,,,,14:24:43,500.00,317.60,381.04,439.68,150.19,0.00
,,,,,14:24:44,500.00,172.87,500.00,500.00,455.32,0.00
,,,,,14:24:45,500.00,0.00,177.32,350.76,500.00,221.42
,,,,,14:24:46,104.64,0.00,472.40,500.00,382.54,500.00
,,,,,14:24:47,347.36,143.72,320.65,500.00,337.36,424.58
,,,,,14:24:48,235.47,0.00,424.00,500.00,0.00,0.00
,,,,,14:24:49,172.50,9.29,500.00,220.21,500.00,0.00
,,,,,14:24:50,0.00,0.00,175.81,379.65,500.00,379.95
,,,,,14:24:51,0.00,231.67,68.11,500.00,413.69,500.00
,,,,,14:24:52,0.00,0.00,0.00,500.00,500.00,500.00
,,,,,14:24:53,500.00,433.84,0.00,64.53,128.28,496.31
,,,,,14:24:54,334.78,500.00,260.76,178.79,469.02,500.00
,,,,,14:24:55,62.26,500.00,499.92,315.56,144.57,500.00
,,,,,14:24:56,0.00,500.00,130.42,500.00,19.16,500.00
,,,,,14:24:57,500.00,488.41,0.00,274.50,0.00,0.00
,,,,,14:24:58,15.79,500.00,0.00,163.84,72.85,0.00
,,,,,14:24:59,187.23,500.00,0.00,0.00,0.00,0.00
,,,,,14:25:00,0.00,297.31,0.00,350.76,403.57,500.00
,,,,,14:25:01,0.00,500.00,368.65,426.20,36.25,118.14
,,,,,14:25:02,0.00,500.00,107.86,500.00,9.63,0.00
,,,,,14:25:03,0.00,500.00,0.00,225.47,500.00,115.60
,,,,,14:25:04,31.36,500.00,0.00,222.75,500.00,0.00
,,,,,14:25:05,373.04,417.04,0.00,500.00,475.20,0.00
,,,,,14:25:06,500.00,0.00,0.00,0.00,500.00,0.00
,,,,,14:25:07,500.00,0.00,437.91,68.91,436.03,0.00
,,,,,14:25:08,500.00,0.00,463.21,0.00,25.38,0.00
,,,,,14:25:09,196.06,204.06,500.00,199.42,0.00,0.00
,,,,,14:25:10,83.77,500.00,500.00,500.00,0.00,0.00
,,,,,14:25:11,0.00,500.00,500.00,500.00,206.70,0.00
,,,,,14:25:12,173.85,192.00,500.00,500.00,500.00,500.00
,,,,,14:25:13,0.00,310.17,360.25,426.90,500.00,500.00
,,,,,14:25:14,306.33,71.60,162.88,224.39,431.88,87.43
,,,,,14:25:15,0.00,81.28,0.00,239.86,500.00,175.39
,,,,,14:25:16,88.62,500.00,0.00,269.08,500.00,500.00
,,,,,14:25:17,0.00,500.00,0.00,0.00,41.18,500.00
,,,,,14:25:18,285.82,0.00,159.52,500.00,0.00,500.00
,,,,,14:25:19,182.25,0.00,379.67,500.00,0.00,500.00
,,,,,14:25:20,500.00,0.00,500.00,296.21,97.64,289.23
,,,,,14:25:21,500.00,0.00,497.33,500.00,138.16,479.95
,,,,,14:25:22,85.40,0.00,500.00,472.95,500.00,287.55
,,,,,14:25:23,0.00,400.91,500.00,500.00,396.05,0.00
,,,,,14:25:24,345.77,0.00,0.00,500.00,500.00,158.87
,,,,,14:25:25,500.00,0.00,0.00,293.08,500.00,0.00
,,,,,14:25:26,270.54,268.30,110.74,500.00,113.31,321.13
,,,,,14:25:27,500.00,500.00,201.26,500.00,169.58,36.21
,,,,,14:25:28,64.86,500.00,356.11,139.31,0.00,500.00
,,,,,14:25:29,311.80,179.11,247.82,0.00,500.00,430.89
,,,,,14:25:30,0.00,257.80,0.00,0.00,0.00,500.00
,,,,,14:25:31,97.69,500.00,0.00,0.00,0.00,500.00
,,,,,14:25:32,185.65,162.74,0.00,0.00,175.63,430.06
,,,,,14:25:33,0.00,500.00,0.00,77.15,410.50,500.00
,,,,,14:25:34,0.00,0.00,500.00,10.34,310.53,500.00
,,,,,14:25:35,282.75,446.08,95.84,0.00,500.00,500.00
,,,,,14:25:36,128.66,500.00,451.78,311.91,160.35,500.00
,,,,,14:25:37,500.00,271.66,0.00,0.00,293.28,66.46
,,,,,14:25:38,221.04,500.00,0.00,0.00,134.32,159.18
,,,,,14:25:39,121.33,251.16,0.00,500.00,247.56,500.00
,,,,,14:25:40,436.33,46.08,220.46,174.81,500.00,490.53
,,,,,14:25:41,500.00,0.00,438.34,118.46,237.69,212.79
,,,,,14:25:42,500.00,0.00,298.89,322.31,20.74,500.00
,,,,,14:25:43,157.77,146.52,202.08,500.00,0.00,500.00
,,,,,14:25:44,500.00,286.56,475.06,500.00,0.00,280.70
,,,,,14:25:45,230.02,500.00,349.49,500.00,390.13,233.30
,,,,,14:25:46,147.74,0.00,0.00,0.73,500.00,500.00
,,,,,14:25:47,500.00,0.00,0.00,0.00,398.03,128.79
,,,,,14:25:48,0.00,45.21,0.00,500.00,500.00,0.00
,,,,,14:25:49,52.49,0.00,97.58,500.00,500.00,0.00
,,,,,14:25:50,418.61,0.00,332.35,62.41,500.00,64.81
,,,,,14:25:51,365.25,0.00,500.00,0.00,67.64,227.07
,,,,,14:25:52,500.00,0.00,222.78,133.15,286.13,441.27
,,,,,14:25:53,500.00,0.00,241.23,429.68,358.31,244.88
,,,,,14:25:54,334.28,242.10,364.19,500.00,312.86,137.53
,,,,,14:25:55,302.89,244.60,7.13,500.00,0.00,0.00
,,,,,14:25:56,0.00,500.00,0.00,500.00,0.00,99.77
,,,,,14:25:57,251.33,500.00,224.78,72.93,330.76,257.56
,,,,,14:25:58,0.00,63.20,500.00,0.00,500.00,11.55
,,,,,14:25:59,0.00,0.00,500.00,0.00,68.60,91.68
,,,,,14:26:00,453.29,206.84,260.56,0.00,0.00,232.65
,,,,,14:26:01,500.00,500.00,395.93,0.00,0.00,21.29
,,,,,14:26:02,500.00,284.04,500.00,0.00,287.38,500.00
,,,,,14:26:03,500.00,500.00,500.00,0.00,454.60,500.00
,,,,,14:26:04,500.00,49.82,261.77,0.00,15.45,500.00
,,,,,14:26:05,62.99,28.07,0.00,500.00,190.22,500.00
,,,,,14:26:06,0.00,16.04,0.00,196.75,500.00,94.83
,,,,,14:26:07,0.00,474.70,0.00,0.00,318.67,500.00
,,,,,14:26:08,479.67,267.91,0.00,130.46,72.27,500.00
,,,,,14:26:09,500.00,0.00,233.60,0.00,378.79,500.00
,,,,,14:26:10,500.00,0.00,318.83,0.00,500.00,32.79
,,,,,14:26:11,500.00,0.00,500.00,29.15,500.00,2.01
,,,,,14:26:12,348.87,0.00,500.00,176.15,0.00,500.00
,,,,,14:26:13,117.19,0.00,198.99,92.39,43.19,500.00
,,,,,14:26:14,0.00,407.19,401.58,63.71,0.66,500.00
,,,,,14:26:15,464.46,500.00,328.51,228.21,67.55,117.66
,,,,,14:26:16,275.70,500.00,0.00,500.00,233.61,500.00
,,,,,14:26:17,32.44,318.23,393.68,475.97,0.00,244.92
,,,,,14:26:18,0.00,0.00,0.00,432.80,25.16,179.85
,,,,,14:26:19,0.00,0.00,431.26,156.16,392.76,1.33
,,,,,14:26:20,436.02,341.33,68.03,218.51,0.00,332.33
,,,,,14:26:21,500.00,500.00,264.09,500.00,0.00,122.94
,,,,,14:26:22,500.00,452.67,0.00,0.53,110.45,0.00
,,,,,14:26:23,500.00,500.00,0.00,483.75,88.94,44.89
,,,,,14:26:24,500.00,151.31,500.00,231.72,0.00,0.00
,,,,,14:26:25,398.59,292.30,500.00,302.11,95.50,500.00
,,,,,14:26:26,500.00,500.00,392.12,245.68,0.00,432.26
,,,,,14:26:27,339.04,368.34,263.12,0.00,20.95,358.93
,,,,,14:26:28,243.89,0.00,0.00,444.85,436.17,77.08
,,,,,14:26:29,0.00,486.13,0.00,500.00,500.00,53.35
,,,,,14:26:30,0.00,500.00,424.43,150.47,500.00,173.64
,,,,,14:26:31,0.00,246.13,72.66,0.00,500.00,0.00
,,,,,14:26:32,0.00,0.00,365.68,0.00,384.16,49.85
,,,,,14:26:33,0.00,0.00,413.64,225.80,0.00,74.49
,,,,,14:26:34,140.44,482.85,500.00,0.00,259.64,0.00
,,,,,14:26:35,150.93,401.11,311.38,0.00,93.41,0.00
,,,,,14:26:36,500.00,500.00,500.00,0.00,0.00,0.00
,,,,,14:26:37,152.02,192.68,241.25,350.92,0.00,0.00
,,,,,14:26:38,253.17,500.00,0.00,426.72,0.00,178.71
,,,,,14:26:39,151.60,500.00,0.00,310.45,258.35,500.00
,,,,,14:26:40,340.26,500.00,172.27,1.13,143.27,135.84
,,,,,14:26:41,96.07,500.00,282.51,318.93,151.71,155.40
,,,,,14:26:42,81.02,500.00,0.00,301.09,75.45,28.49
,,,,,14:26:43,0.00,0.00,0.00,276.64,0.00,201.96
,,,,,14:26:44,0.00,0.00,179.46,372.87,0.00,0.00
,,,,,14:26:45,0.00,340.98,0.00,500.00,11.70,30.07
,,,,,14:26:46,0.00,0.00,319.30,500.00,99.55,0.00
,,,,,14:26:47,0.00,390.75,0.00,455.28,0.00,296.93
,,,,,14:26:48,400.70,500.00,201.23,0.00,0.00,64.77
,,,,,14:26:49,456.28,370.93,500.00,427.17,0.00,0.00
,,,,,14:26:50,500.00,478.57,296.39,433.96,0.00,0.00
,,,,,14:26:51,40.58,500.00,73.23,0.00,0.00,0.00
,,,,,14:26:52,430.99,203.62,425.35,0.00,22.95,0.00
,,,,,14:26:53,499.19,500.00,190.76,500.00,182.47,0.00
,,,,,14:26:54,500.00,500.00,46.21,500.00,194.07,166.96
,,,,,14:26:55,291.59,500.00,0.00,500.00,219.76,224.47
,,,,,14:26:56,113.86,500.00,210.42,347.86,500.00,500.00
,,,,,14:26:57,0.00,198.58,500.00,59.47,210.06,434.00
,,,,,14:26:58,137.96,196.79,500.00,28.25,379.40,179.52
,,,,,14:26:59,307.64,500.00,268.80,288.46,0.00,500.00
,,,,,14:27:00,307.64,500.00,268.80,288.46,0.00,500.00
,,,,,14:27:01,178.03,64.10,366.03,375.38,0.00,323.54
,,,,,14:27:02,306.86,500.00,500.00,133.28,0.00,500.00
,,,,,14:27:03,0.00,500.00,500.00,458.02,279.74,42.86
,,,,,14:27:04,0.00,244.77,351.57,90.23,115.53,0.00
,,,,,14:27:05,0.00,0.00,416.24,185.13,380.37,0.00
,,,,,14:27:06,0.00,0.00,500.00,500.00,133.86,0.00
,,,,,14:27:07,500.00,81.72,238.27,333.24,0.00,0.00
,,,,,14:27:08,500.00,476.42,141.22,0.00,0.00,497.34
,,,,,14:27:09,250.17,500.00,0.00,500.00,80.85,500.00
,,,,,14:27:10,490.50,444.93,0.00,500.00,0.00,0.00
,,,,,14:27:11,490.50,444.93,0.00,37.79,0.00,0.00
,,,,,14:27:12,265.55,300.75,500.00,500.00,349.61,500.00
,,,,,14:27:13,500.00,479.90,500.00,500.00,349.61,385.24
,,,,,14:27:14,149.11,500.00,219.82,0.00,55.29,418.63
,,,,,14:27:15,500.00,235.07,500.00,6.72,228.76,103.05
,,,,,14:27:16,374.29,451.42,0.00,462.95,500.00,0.00
,,,,,14:27:17,374.29,451.42,0.00,319.29,500.00,0.00
,,,,,14:27:18,235.29,0.00,190.64,380.01,138.65,497.26
,,,,,14:27:19,500.00,0.00,197.22,35.72,295.33,386.63
,,,,,14:27:20,500.00,500.00,0.00,0.00,500.00,173.77
,,,,,14:27:21,500.00,405.13,267.52,0.00,500.00,0.00
,,,,,14:27:22,500.00,405.13,267.52,0.00,500.00,395.55
,,,,,14:27:23,0.00,0.00,101.84,22.47,0.00,500.00
,,,,,14:27:24,322.56,0.00,101.84,22.47,0.00,235.34
,,,,,14:27:25,227.91,265.12,0.00,357.71,189.16,277.48
,,,,,14:27:26,0.00,500.00,0.00,357.71,189.16,400.83
,,,,,14:27:27,0.00,469.81,310.75,33.41,500.00,500.00
,,,,,14:27:28,0.00,469.81,310.75,33.41,500.00,261.15
,,,,,14:27:29,0.00,500.00,0.00,500.00,1.94,254.25
,,,,,14:27:30,275.21,444.15,0.00,500.00,1.94,314.22
,,,,,14:27:31,20.80,116.60,193.77,500.00,0.00,249.63
,,,,,14:27:32,72.21,0.00,193.77,500.00,0.00,368.86
,,,,,14:27:33,500.00,0.00,500.00,0.00,0.00,3.88
,,,,,14:27:34,500.00,0.00,500.00,117.06,0.00,500.00
,,,,,14:27:35,325.02,0.00,500.00,74.40,0.00,294.10
,,,,,14:27:36,193.74,0.00,500.00,302.25,12.19,500.00
,,,,,14:27:37,0.00,135.11,34.41,0.00,209.84,500.00
,,,,,14:27:38,0.00,244.70,0.00,0.00,0.00,77.20
,,,,,14:27:39,280.85,25.21,0.00,500.00,500.00,245.18
,,,,,14:27:40,280.85,25.21,0.00,500.00,500.00,345.16
,,,,,14:27:41,500.00,0.00,500.00,396.32,37.53,0.00
,,,,,14:27:42,386.72,0.00,500.00,396.32,37.53,0.00
,,,,,14:27:43,472.16,0.00,0.00,302.78,0.00,0.00
,,,,,14:27:44,446.16,0.00,0.00,302.78,0.00,324.10
,,,,,14:27:45,500.00,479.22,446.37,0.00,332.52,500.00
,,,,,14:27:46,500.00,479.22,446.37,0.00,332.52,500.00
,,,,,14:27:47,500.00,500.00,0.00,500.00,0.00,138.97
,,,,,14:27:48,500.00,500.00,0.00,500.00,280.02,188.94
,,,,,14:27:49,500.00,176.38,0.00,449.42,125.30,267.39
,,,,,14:27:50,500.00,500.00,0.00,449.42,125.30,500.00
,,,,,14:27:51,0.00,0.00,500.00,462.77,500.00,500.00
,,,,,14:27:52,0.00,0.00,500.00,462.77,500.00,500.00
,,,,,14:27:53,0.40,0.00,0.00,475.72,0.00,0.00
,,,,,14:27:54,0.40,0.00,0.00,475.72,0.00,0.00
,,,,,14:27:55,0.40,0.00,355.04,500.00,500.00,398.14
,,,,,14:27:56,391.00,0.00,500.00,500.00,500.00,500.00
,,,,,14:27:57,391.00,0.00,500.00,259.37,500.00,500.00
,,,,,14:27:58,41.34,455.26,252.86,299.98,388.81,500.00
,,,,,14:27:59,25.39,350.64,500.00,377.69,186.24,434.62
,,,,,14:28:00,25.39,350.64,316.51,377.69,186.24,0.00
,,,,,14:28:01,0.00,0.00,316.51,16.04,356.68,76.39
,,,,,14:28:02,0.00,0.00,265.97,500.00,500.00,0.00
,,,,,14:28:03,450.01,45.24,0.00,500.00,500.00,348.04
,,,,,14:28:04,500.00,250.04,0.00,500.00,500.00,0.00
,,,,,14:28:05,120.21,31.69,500.00,278.25,0.00,0.00
,,,,,14:28:06,298.45,84.89,207.87,278.25,0.00,290.02
,,,,,14:28:07,66.51,500.00,207.87,475.33,0.00,0.00
,,,,,14:28:08,500.00,500.00,129.56,500.00,241.05,0.00
,,,,,14:28:09,222.65,1.78,129.56,500.00,241.05,0.00
,,,,,14:28:10,222.65,1.78,129.56,500.00,241.05,0.00
,,,,,14:28:11,213.77,0.00,492.81,175.19,406.87,62.33
,,,,,14:28:12,0.00,167.28,413.91,175.19,406.87,0.00
,,,,,14:28:13,500.00,500.00,0.00,273.48,500.00,132.07
,,,,,14:28:14,500.00,500.00,223.84,273.48,500.00,132.07
,,,,,14:28:15,46.22,472.38,223.84,273.48,485.14,306.11
,,,,,14:28:16,0.00,298.74,500.00,500.00,2.96,0.00
,,,,,14:28:17,0.00,352.12,190.83,500.00,500.00,321.59
,,,,,14:28:18,500.00,500.00,0.00,211.16,134.34,0.00
,,,,,14:28:19,500.00,474.17,0.00,274.68,0.00,0.00
,,,,,14:28:20,500.00,474.17,0.00,0.00,283.01,163.39
,,,,,14:28:21,436.28,495.65,0.00,345.05,44.57,351.41
,,,,,14:28:22,500.00,83.14,0.00,345.05,44.57,500.00
,,,,,14:28:23,300.40,83.14,0.00,232.97,183.10,500.00
,,,,,14:28:24,461.42,0.00,0.00,500.00,494.14,0.00
,,,,,14:28:25,461.42,0.00,0.00,325.99,500.00,0.00
,,,,,14:28:26,172.49,0.00,500.00,500.00,357.18,350.95
,,,,,14:28:27,500.00,0.00,63.14,449.91,118.14,500.00
,,,,,14:28:28,139.50,0.00,63.14,165.48,118.14,500.00
,,,,,14:28:29,139.50,0.00,63.14,165.48,118.14,153.07
,,,,,14:28:30,0.00,0.00,500.00,0.00,417.79,500.00
,,,,,14:28:31,500.00,500.00,373.80,85.47,500.00,500.00
,,,,,14:28:32,339.66,153.22,373.80,0.00,500.00,500.00
,,,,,14:28:33,500.00,0.00,67.45,420.47,47.90,500.00
,,,,,14:28:34,0.00,0.00,209.44,420.47,0.00,98.18
,,,,,14:28:35,0.00,0.00,209.44,500.00,0.00,98.18
,,,,,14:28:36,0.00,0.00,483.77,500.00,45.34,500.00
,,,,,14:28:37,71.55,430.82,500.00,92.92,0.00,500.00
,,,,,14:28:38,431.74,500.00,397.71,500.00,335.25,500.00
,,,,,14:28:39,142.38,0.00,397.71,0.00,231.25,134.64
,,,,,14:28:40,0.00,0.00,500.00,0.00,164.72,465.15
,,,,,14:28:41,309.34,85.80,500.00,0.00,36.82,0.00
,,,,,14:28:42,159.63,500.00,500.00,0.00,36.82,92.99
,,,,,14:28:43,343.26,500.00,500.00,0.00,500.00,500.00
,,,,,14:28:44,343.26,500.00,286.48,0.00,500.00,500.00
,,,,,14:28:45,500.00,500.00,321.84,432.15,67.60,500.00
,,,,,14:28:46,354.04,182.18,500.00,292.64,80.38,0.00
,,,,,14:28:47,354.04,438.93,500.00,292.64,80.38,0.00
,,,,,14:28:48,500.00,447.89,500.00,292.64,369.42,462.78
,,,,,14:28:49,216.03,500.00,448.89,500.00,0.00,500.00
,,,,,14:28:50,500.00,500.00,9.66,500.00,0.00,0.00
,,,,,14:28:51,35.11,500.00,9.66,500.00,38.04,233.08
,,,,,14:28:52,407.42,500.00,500.00,197.47,112.51,500.00
,,,,,14:28:53,407.42,500.00,500.00,0.00,112.51,500.00
,,,,,14:28:54,177.06,500.00,0.00,0.00,112.51,5.14
,,,,,14:28:55,0.00,0.00,0.00,500.00,244.34,500.00
,,,,,14:28:56,325.18,360.16,500.00,500.00,50.53,168.26
,,,,,14:28:57,0.00,500.00,298.74,178.32,50.53,500.00
,,,,,14:28:58,463.10,107.58,23.38,500.00,391.28,402.07
,,,,,14:28:59,82.07,72.93,0.00,500.00,500.00,380.67
,,,,,14:29:00,500.00,0.00,500.00,86.09,500.00,500.00
,,,,,14:29:01,500.00,0.00,500.00,86.09,500.00,500.00
,,,,,14:29:02,212.79,500.00,500.00,0.00,500.00,0.00
,,,,,14:29:03,80.18,500.00,252.00,254.23,204.18,0.00
,,,,,14:29:04,0.00,500.00,500.00,500.00,229.76,456.36
,,,,,14:29:05,0.00,500.00,500.00,500.00,229.76,456.36
,,,,,14:29:06,314.31,0.00,0.00,0.00,500.00,0.00
,,,,,14:29:07,0.00,499.93,0.00,0.00,500.00,0.00
,,,,,14:29:08,0.00,499.93,500.00,0.00,0.00,470.84
,,,,,14:29:09,60.86,500.00,332.34,60.13,0.00,78.04
,,,,,14:29:10,209.99,213.42,125.16,478.40,307.29,500.00
,,,,,14:29:11,500.00,267.91,462.53,437.48,143.62,500.00
,,,,,14:29:12,0.00,0.00,93.53,500.00,402.94,500.00
,,,,,14:29:13,0.00,0.00,93.53,500.00,402.94,500.00
,,,,,14:29:14,289.03,63.03,93.53,500.00,424.81,293.28
,,,,,14:29:15,365.22,0.00,0.00,172.86,1.65,0.00
,,,,,14:29:16,365.22,0.00,0.00,172.86,1.65,0.00
,,,,,14:29:17,186.09,83.98,0.00,172.86,151.54,110.72
,,,,,14:29:18,500.00,0.00,500.00,82.82,0.00,108.16
,,,,,14:29:19,0.00,500.00,500.00,82.82,0.00,40.40
,,,,,14:29:20,0.00,500.00,500.00,333.85,0.00,0.00
,,,,,14:29:21,449.98,0.00,500.00,365.75,466.09,250.68
,,,,,14:29:22,116.23,0.00,236.29,229.73,466.09,25.98
,,,,,14:29:23,116.06,148.21,236.29,486.08,269.62,500.00
,,,,,14:29:24,66.69,0.00,0.00,209.33,500.00,500.00
,,,,,14:29:25,0.00,0.00,329.45,0.00,500.00,500.00
,,,,,14:29:26,166.37,0.00,500.00,0.00,295.05,500.00
,,,,,14:29:27,406.71,235.36,186.39,36.14,295.05,500.00
,,,,,14:29:28,122.36,500.00,186.39,327.70,312.51,500.00
,,,,,14:29:29,248.44,141.50,445.10,500.00,383.13,500.00
,,,,,14:29:30,429.39,375.39,328.40,500.00,500.00,500.00
,,,,,14:29:31,434.07,375.39,328.40,16.73,500.00,180.80
,,,,,14:29:32,281.89,500.00,100.30,499.04,392.38,0.00
,,,,,14:29:33,500.00,0.00,156.20,499.04,302.14,305.64
,,,,,14:29:34,500.00,0.00,156.20,299.83,302.14,500.00
,,,,,14:29:35,500.00,0.00,0.00,500.00,153.59,500.00
,,,,,14:29:36,500.00,0.00,0.00,500.00,153.59,500.00
,,,,,14:29:37,0.00,500.00,500.00,500.00,153.59,500.00
,,,,,14:29:38,473.42,201.35,500.00,243.83,500.00,317.31
,,,,,14:29:39,254.98,0.00,352.05,16.63,70.66,311.76
,,,,,14:29:40,500.00,480.70,145.41,52.87,70.66,0.00
,,,,,14:29:41,0.00,500.00,145.41,339.62,500.00,363.31
,,,,,14:29:42,0.00,500.00,145.41,339.62,208.91,363.31
,,,,,14:29:43,75.36,500.00,0.00,97.81,500.00,497.37
,,,,,14:29:44,476.54,500.00,82.63,492.42,500.00,0.00
,,,,,14:29:45,500.00,500.00,217.66,500.00,500.00,0.00
,,,,,14:29:46,500.00,0.00,351.39,422.58,56.12,198.00
,,,,,14:29:47,117.00,0.00,351.39,422.58,56.12,198.00
,,,,,14:29:48,117.00,0.00,155.63,422.58,56.12,0.00
,,,,,14:29:49,474.23,83.65,155.63,165.70,0.00,60.88
,,,,,14:29:50,10.59,0.00,73.77,284.91,484.69,351.30
,,,,,14:29:51,478.96,0.00,73.77,284.91,484.69,351.30
,,,,,14:29:52,0.00,487.79,0.00,500.00,500.00,30.63
,,,,,14:29:53,0.00,500.00,224.38,38.35,500.00,0.00
,,,,,14:29:54,0.00,251.75,224.38,0.00,91.36,0.00
,,,,,14:29:55,0.00,251.75,236.50,0.00,91.36,500.00
,,,,,14:29:56,166.78,500.00,486.97,0.00,194.03,130.57
,,,,,14:29:57,317.16,279.28,0.00,0.00,194.03,336.28
,,,,,14:29:58,54.05,190.95,0.00,0.00,0.00,38.83
,,,,,14:29:59,54.05,410.68,463.28,0.00,0.00,500.00
,,,,,14:30:00,0.00,410.68,49.72,0.00,0.00,500.00
,,,,,14:30:01,115.72,500.00,155.33,500.00,209.47,500.00
,,,,,14:30:02,224.16,432.80,489.95,0.00,500.00,19.96
,,,,,14:30:03,500.00,94.48,500.00,330.57,500.00,0.00
,,,,,14:30:04,0.00,169.12,500.00,500.00,360.51,0.00
,,,,,14:30:05,0.00,103.36,339.26,500.00,360.51,73.45
,,,,,14:30:06,149.16,122.37,339.26,500.00,423.19,500.00
,,,,,14:30:07,0.00,122.37,339.26,66.36,147.11,402.43
,,,,,14:30:08,240.12,273.42,365.15,486.15,218.83,443.05
,,,,,14:30:09,132.38,94.08,0.00,486.15,218.83,500.00
,,,,,14:30:10,500.00,500.00,0.00,0.00,0.00,376.57
,,,,,14:30:11,0.00,0.00,500.00,418.73,0.00,178.64
,,,,,14:30:12,500.00,0.00,287.28,418.73,0.00,119.68
,,,,,14:30:13,0.00,339.62,287.28,316.59,500.00,206.64
,,,,,14:30:14,0.00,339.62,0.00,316.59,336.62,206.64
,,,,,14:30:15,0.00,500.00,230.64,500.00,0.00,0.00
,,,,,14:30:16,391.52,238.01,230.64,500.00,0.00,254.68
,,,,,14:30:17,391.52,238.01,230.64,500.00,281.06,254.68
,,,,,14:30:18,245.74,123.13,0.00,57.40,500.00,500.00
,,,,,14:30:19,32.61,378.58,0.00,0.00,438.68,500.00
,,,,,14:30:20,32.61,0.00,0.00,0.00,438.68,500.00
,,,,,14:30:21,0.00,0.00,0.00,239.84,9.41,259.24
,,,,,14:30:22,471.24,339.71,84.61,389.40,500.00,252.82
,,,,,14:30:23,500.00,357.07,500.00,389.40,500.00,70.47
,,,,,14:30:24,500.00,313.64,500.00,389.40,500.00,500.00
,,,,,14:30:25,2.34,0.00,276.97,458.72,236.61,500.00
,,,,,14:30:26,63.39,146.36,276.97,458.72,236.61,28.24
,,,,,14:30:27,63.39,146.36,276.97,458.72,236.61,28.24
,,,,,14:30:28,345.15,269.62,34.06,353.64,394.98,500.00
,,,,,14:30:29,345.15,19.38,0.00,353.64,394.98,500.00
,,,,,14:30:30,500.00,225.32,0.00,353.64,394.98,500.00
,,,,,14:30:31,500.00,225.32,0.00,0.00,500.00,0.00
,,,,,14:30:32,500.00,113.33,178.05,119.21,79.33,36.97
,,,,,14:30:33,340.28,46.75,0.00,0.00,79.33,0.00
,,,,,14:30:34,0.00,500.00,180.85,32.80,200.38,0.00
,,,,,14:30:35,500.00,500.00,418.13,60.73,24.55,0.00
,,,,,14:30:36,500.00,360.42,471.19,500.00,0.00,119.12
,,,,,14:30:37,500.00,13.11,471.19,500.00,0.00,119.12
,,,,,14:30:38,500.00,13.11,500.00,500.00,0.00,0.00
,,,,,14:30:39,93.32,500.00,419.45,500.00,126.43,0.00
,,,,,14:30:40,0.00,500.00,279.67,276.98,52.27,89.83
,,,,,14:30:41,152.19,0.00,500.00,476.51,425.05,475.46
,,,,,14:30:42,80.81,0.00,483.75,285.22,464.58,500.00
,,,,,14:30:43,326.28,354.85,476.39,285.22,0.00,500.00
,,,,,14:30:44,0.00,500.00,348.72,320.63,0.00,500.00
,,,,,14:30:45,0.00,500.00,348.72,320.63,0.00,500.00
,,,,,14:30:46,0.00,276.22,71.70,417.16,414.59,264.62
,,,,,14:30:47,500.00,500.00,0.00,0.00,414.59,0.00
,,,,,14:30:48,500.00,146.52,0.00,0.00,414.59,0.00
,,,,,14:30:49,295.33,480.73,0.00,0.00,500.00,15.50
,,,,,14:30:50,500.00,480.73,0.00,453.74,232.35,500.00
,,,,,14:30:51,377.32,500.00,426.77,447.96,500.00,500.00
,,,,,14:30:52,500.00,257.59,406.30,447.96,500.00,500.00
,,,,,14:30:53,277.10,257.59,406.30,447.96,500.00,500.00
,,,,,14:30:54,277.10,0.00,406.30,447.96,8.41,500.00
,,,,,14:30:55,80.61,0.00,406.30,150.69,415.27,339.75
,,,,,14:30:56,341.55,233.84,49.23,0.00,51.57,211.51
,,,,,14:30:57,399.56,0.00,231.14,0.00,51.57,211.51
,,,,,14:30:58,500.00,469.21,231.14,0.00,51.57,0.00
,,,,,14:30:59,500.00,469.21,231.14,402.78,410.76,0.00
,,,,,14:31:00,500.00,469.21,38.18,340.37,214.57,0.00
,,,,,14:31:01,0.00,500.00,0.00,158.48,500.00,0.00
,,,,,14:31:02,0.00,123.87,0.00,500.00,500.00,0.00
,,,,,14:31:03,387.61,0.00,0.00,254.05,0.00,446.82
,,,,,14:31:04,299.21,0.00,500.00,500.00,0.00,163.28
,,,,,14:31:05,18.34,216.28,1.36,0.00,109.65,486.86
,,,,,14:31:06,0.00,442.06,1.36,0.00,109.65,0.00
,,,,,14:31:07,0.00,442.06,1.36,0.00,109.65,0.00
,,,,,14:31:08,9.65,442.06,1.36,0.00,0.00,0.00
,,,,,14:31:09,96.92,0.00,500.00,0.00,500.00,127.76
,,,,,14:31:10,260.08,416.04,500.00,0.00,500.00,0.00
,,,,,14:31:11,0.00,416.04,500.00,0.00,90.02,281.40
,,,,,14:31:12,0.00,34.77,383.39,471.78,0.00,0.00
,,,,,14:31:13,326.63,451.32,500.00,471.78,0.00,181.69
,,,,,14:31:14,500.00,451.32,500.00,186.89,0.00,202.15
,,,,,14:31:15,500.00,351.52,500.00,471.06,0.00,500.00
,,,,,14:31:16,500.00,288.93,0.00,471.06,0.00,308.37
,,,,,14:31:17,97.28,288.93,0.00,419.08,0.00,490.48
,,,,,14:31:18,142.23,500.00,0.00,476.53,461.76,373.66
