Client,Bush,Well,Work,Date,Time,ДавПравНас,ДавВыход,РасходПравНас,ТемпРецирк,ПлотРецирк,РасходВоды
,,,,,,272.54,99.50,398.84,496.21,101.85,500.00
,,,,,,46.59,257.39,500.00,312.46,0.00,399.31
,,,,,,500.00,500.00,84.36,500.00,302.02,500.00
,,,,,,443.66,85.35,0.00,500.00,128.19,500.00
,,,,,,146.44,265.34,0.00,19.48,0.00,170.76
,,,,,,0.00,0.00,499.55,102.48,0.00,0.00
,,,,,,165.31,500.00,0.00,0.00,300.57,291.64
,,,,,,0.00,500.00,0.00,0.00,500.00,500.00
,,,,,,188.64,9.67,201.23,246.19,500.00,500.00
,,,,,,176.52,275.20,500.00,441.01,500.00,500.00
,,,,,,452.96,500.00,500.00,500.00,500.00,500.00
,,,,,,500.00,500.00,385.63,478.94,461.57,26.16
,,,,,,500.00,500.00,301.48,78.58,500.00,0.00
,,,,,,324.21,491.14,500.00,266.11,500.00,169.98
,,,,,,232.19,500.00,500.00,374.72,500.00,488.21
,,,,,,286.86,32.75,166.60,500.00,500.00,500.00
,,,,,,157.20,0.00,264.73,500.00,500.00,500.00
,,,,,,0.00,64.24,500.00,500.00,278.11,500.00
,,,,,,16.39,0.00,500.00,500.00,0.00,0.00
,,,,,,156.66,355.71,500.00,113.51,318.25,0.00
,,,,,,229.06,304.50,380.49,326.83,481.01,0.00
,,,,,,500.00,500.00,462.85,99.00,500.00,437.54
,,,,,,500.00,466.94,500.00,0.00,397.22,0.00
,,,,,,500.00,115.42,500.00,0.00,13.38,234.21
,,,,,,500.00,500.00,0.00,362.97,455.56,500.00
,,,,,,466.28,121.68,0.00,500.00,169.81,81.96
,,,,,,500.00,500.00,406.72,138.82,500.00,134.04
,,,,,,500.00,124.39,500.00,0.00,500.00,500.00
,,,,,,457.35,425.03,149.28,0.00,393.14,269.55
,,,,,,500.00,443.41,138.00,0.00,465.86,0.00
,,,,,,500.00,500.00,500.00,164.11,500.00,327.90
,,,,,,500.00,500.00,31.60,171.56,500.00,500.00
,,,,,,404.98,500.00,0.00,437.38,50.16,410.29
,,,,,,26.28,500.00,218.82,500.00,444.41,500.00
,,,,,,0.00,455.38,45.87,373.61,250.27,500.00
,,,,,,195.79,122.64,180.88,36.89,0.00,277.08
,,,,,,202.57,54.57,310.14,500.00,4.70,303.92
,,,,,,500.00,425.00,0.00,500.00,48.21,0.00
,,,,,,222.07,187.77,13.12,500.00,0.00,0.00
,,,,,,0.00,0.00,500.00,483.96,463.19,0.00
,,,,,,0.00,424.04,157.87,417.92,0.00,0.00
,,,,,,0.00,500.00,165.64,0.00,0.00,330.40
,,,,,,0.00,323.06,436.61,187.76,456.46,500.00
,,,,,,8.51,500.00,500.00,72.81,500.00,390.58
,,,,,,500.00,285.13,500.00,0.00,500.00,500.00
,,,,,,446.82,500.00,500.00,0.00,377.34,112.66
,,,,,,364.82,500.00,348.69,305.37,500.00,292.02
,,,,,,500.00,198.46,500.00,500.00,500.00,0.00
,,,,,,0.19,500.00,500.00,500.00,500.00,178.66
,,,,,,410.00,500.00,500.00,314.96,472.13,429.52
,,,,,,42.91,228.35,0.00,203.51,338.26,0.00
,,,,,,295.17,132.36,340.90,500.00,372.06,0.00
,,,,,,182.21,0.00,0.00,500.00,0.00,0.00
,,,,,,500.00,158.40,306.24,373.11,205.60,218.58
,,,,,,327.34,500.00,0.00,0.00,500.00,0.00
,,,,,,351.92,500.00,147.41,0.00,44.31,111.88
,,,,,,495.73,38.97,0.00,364.94,105.57,188.31
,,,,,,500.00,0.00,7.87,500.00,0.00,239.27
,,,,,,500.00,335.65,0.00,454.71,174.40,500.00
,,,,,,161.81,500.00,419.00,500.00,238.89,500.00
,,,,,,0.00,500.00,363.66,0.00,280.43,0.00
,,,,,,39.47,336.16,406.43,52.09,0.00,0.00
,,,,,,500.00,242.07,0.00,407.00,420.51,320.88
,,,,,,500.00,0.00,118.04,42.44,368.23,0.00
,,,,,,500.00,431.34,0.00,295.62,81.42,0.00
,,,,,,397.01,101.42,301.38,500.00,0.00,0.00
,,,,,,186.59,500.00,500.00,220.99,74.83,0.00
,,,,,,358.92,500.00,500.00,449.64,0.00,440.13
,,,,,,500.00,394.59,9.75,310.28,500.00,340.30
,,,,,,500.00,500.00,185.58,0.00,500.00,319.15
,,,,,,500.00,478.92,0.00,0.00,500.00,14.57
,,,,,,480.84,500.00,500.00,313.83,500.00,130.13
,,,,,,428.85,0.00,500.00,0.00,123.55,0.00
,,,,,,30.45,0.00,7.39,0.00,472.41,214.76
,,,,,,92.49,0.00,0.00,288.27,500.00,0.00
,,,,,,0.00,436.58,1.90,500.00,500.00,500.00
,,,,,,450.50,167.80,0.00,205.85,500.00,500.00
,,,,,,475.69,372.37,0.00,493.82,500.00,500.00
,,,,,,0.00,0.00,22.73,112.51,500.00,297.89
,,,,,,0.00,90.31,324.96,500.00,234.92,32.32
,,,,,,14.79,0.00,231.36,31.12,264.12,475.07
,,,,,,439.13,500.00,174.72,0.00,0.00,386.29
,,,,,,500.00,500.00,65.66,0.00,463.56,500.00
,,,,,,164.84,450.04,0.00,0.00,95.03,252.50
,,,,,,105.11,0.00,0.00,0.00,500.00,500.00
,,,,,,0.00,0.00,0.00,0.00,160.36,82.24
,,,,,,193.02,500.00,37.90,0.00,242.43,0.00
,,,,,,0.00,183.93,0.00,0.00,340.90,0.00
,,,,,,75.61,0.00,0.00,0.00,0.00,0.00
,,,,,,0.00,500.00,254.87,303.00,137.00,417.51
,,,,,,500.00,63.05,469.46,0.00,191.91,0.00
,,,,,,500.00,483.94,275.33,59.01,72.53,44.74
,,,,,,410.96,407.73,0.00,500.00,500.00,460.62
,,,,,,500.00,0.00,66.54,94.55,144.73,298.83
,,,,,,0.00,409.23,465.93,85.13,233.78,147.08
,,,,,,2.70,500.00,80.17,394.62,449.70,500.00
,,,,,,0.00,500.00,500.00,462.73,265.49,500.00
,,,,,,447.55,75.94,22.78,304.08,500.00,64.13
,,,,,,500.00,0.00,0.00,0.00,0.00,382.41
,,,,,,419.02,0.00,439.96,362.51,429.39,500.00
,,,,,,500.00,363.95,0.00,500.00,486.59,479.82
,,,,,,500.00,0.00,265.20,500.00,354.48,449.24
,,,,,,0.00,0.00,500.00,500.00,382.40,463.59
,,,,,,97.83,0.00,415.79,148.48,47.85,500.00
,,,,,,217.04,320.15,500.00,324.09,393.52,0.00
,,,,,,452.26,12.70,500.00,500.00,14.41,109.90
,,,,,,0.00,500.00,500.00,243.72,118.54,0.00
,,,,,,1.08,500.00,177.37,353.39,369.26,22.71
,,,,,,13.26,500.00,164.84,500.00,500.00,0.00
,,,,,,152.04,318.54,500.00,20.53,500.00,352.31
,,,,,,334.00,193.94,500.00,170.92,12.65,500.00
,,,,,,500.00,65.16,29.08,273.06,388.92,500.00
,,,,,,500.00,0.00,165.86,500.00,500.00,500.00
,,,,,,194.34,0.00,0.00,481.67,410.09,500.00
,,,,,,500.00,0.00,267.71,307.02,500.00,0.00
,,,,,,494.86,0.00,500.00,476.29,337.49,0.00
,,,,,,0.00,104.76,500.00,368.78,122.15,0.00
,,,,,,451.17,500.00,184.18,500.00,155.55,500.00
,,,,,,384.39,478.71,492.20,500.00,434.53,500.00
,,,,,,500.00,500.00,114.15,0.00,500.00,500.00
,,,,,,160.12,0.00,403.48,0.00,358.40,500.00
,,,,,,0.00,0.00,148.09,0.00,221.25,68.32
,,,,,,486.81,500.00,500.00,0.00,500.00,0.00
,,,,,,219.93,500.00,26.67,128.97,179.93,448.29
,,,,,,0.00,500.00,467.88,0.00,181.71,500.00
,,,,,,0.00,127.84,197.67,0.00,118.18,477.56
,,,,,,0.00,0.00,186.29,0.00,458.39,0.00
,,,,,,293.10,363.19,500.00,500.00,31.22,0.00
,,,,,,0.00,500.00,500.00,500.00,237.84,0.00
,,,,,,0.00,269.77,500.00,500.00,254.98,0.00
,,,,,,0.00,80.39,218.33,500.00,263.67,0.00
,,,,,,65.64,500.00,274.16,297.60,62.07,0.00
,,,,,,347.97,500.00,0.00,500.00,500.00,80.43
,,,,,,500.00,500.00,202.31,259.77,454.19,396.56
,,,,,,75.40,500.00,500.00,58.72,500.00,32.66
,,,,,,500.00,500.00,500.00,500.00,159.71,0.00
,,,,,,500.00,500.00,334.69,500.00,192.49,335.14
,,,,,,70.54,346.09,187.60,447.61,500.00,260.39
,,,,,,70.54,346.09,187.60,447.61,500.00,329.95
,,,,,,314.45,261.59,247.42,500.00,239.02,405.96
,,,,,,341.82,217.87,500.00,359.00,500.00,500.00
,,,,,,84.01,500.00,257.75,500.00,500.00,500.00
,,,,,,181.14,500.00,387.34,500.00,500.00,7.44
,,,,,,0.00,500.00,500.00,380.00,301.66,483.23
,,,,,,0.00,500.00,500.00,380.00,301.66,0.00
,,,,,,500.00,200.51,0.00,500.00,48.32,0.00
,,,,,,408.25,0.00,0.00,500.00,0.00,0.00
,,,,,,500.00,187.20,0.00,202.52,500.00,0.00
,,,,,,500.00,310.63,500.00,0.00,32.40,0.00
,,,,,,500.00,310.63,468.60,13.56,0.00,0.00
,,,,,,500.00,500.00,468.60,13.56,0.00,0.00
,,,,,,413.16,500.00,500.00,274.76,425.61,500.00
,,,,,,0.00,479.57,1.93,0.00,500.00,500.00
,,,,,,0.00,406.28,500.00,238.18,455.10,127.15
,,,,,,339.15,207.78,150.03,0.00,98.73,95.62
,,,,,,339.15,207.78,150.03,0.00,98.73,352.47
,,,,,,500.00,0.00,18.77,500.00,500.00,198.78
,,,,,,500.00,0.00,18.77,500.00,249.90,44.34
,,,,,,0.00,0.00,500.00,0.00,500.00,452.54
,,,,,,343.31,0.00,474.37,137.82,500.00,357.56
,,,,,,343.31,0.00,474.37,137.82,500.00,472.59
,,,,,,393.02,427.80,353.32,126.99,328.74,500.00
,,,,,,180.38,500.00,353.32,126.99,328.74,500.00
,,,,,,500.00,382.77,141.66,0.00,394.75,119.78
,,,,,,495.32,500.00,0.00,0.00,19.59,456.69
,,,,,,110.60,500.00,380.98,500.00,500.00,500.00
,,,,,,110.60,500.00,380.98,500.00,500.00,500.00
,,,,,,0.00,313.19,373.65,190.71,433.84,500.00
,,,,,,0.00,48.72,373.65,190.71,433.84,500.00
,,,,,,0.00,0.00,87.00,500.00,500.00,263.41
,,,,,,0.00,402.81,87.00,500.00,186.56,0.00
,,,,,,387.62,32.33,500.00,313.80,189.62,329.10
,,,,,,387.62,32.33,500.00,313.80,189.62,78.16
,,,,,,220.82,486.42,147.25,53.30,500.00,0.00
,,,,,,463.05,486.42,147.25,53.30,500.00,97.82
,,,,,,500.00,500.00,500.00,479.60,53.55,0.00
,,,,,,500.00,500.00,500.00,479.60,53.55,57.19
,,,,,,500.00,500.00,0.00,0.00,500.00,0.00
,,,,,,174.50,500.00,0.00,165.62,500.00,500.00
,,,,,,0.00,379.10,0.00,0.00,0.00,500.00
,,,,,,0.00,279.93,0.00,0.00,0.00,467.93
,,,,,,0.00,279.93,35.53,366.06,0.00,415.75
,,,,,,186.81,500.00,35.53,500.00,372.99,500.00
,,,,,,0.00,124.02,0.00,0.00,500.00,500.00
,,,,,,0.00,0.00,500.00,0.00,58.62,0.00
,,,,,,368.57,0.00,426.20,0.00,31.44,0.00
,,,,,,375.45,0.00,500.00,286.91,0.00,218.53
,,,,,,0.00,0.00,500.00,286.91,0.00,337.34
,,,,,,0.00,0.00,500.00,286.91,240.33,337.34
,,,,,,0.00,0.00,500.00,500.00,268.74,395.73
,,,,,,500.00,477.24,500.00,500.00,268.74,500.00
,,,,,,500.00,477.24,500.00,500.00,0.00,500.00
,,,,,,500.00,500.00,500.00,0.00,500.00,22.87
,,,,,,500.00,0.00,500.00,0.00,500.00,22.87
,,,,,,387.83,371.59,500.00,0.00,500.00,500.00
,,,,,,500.00,230.11,446.26,226.20,0.00,24.01
,,,,,,500.00,230.11,446.26,226.20,0.00,24.01
,,,,,,79.89,167.19,446.26,226.20,207.11,358.53
,,,,,,79.89,167.19,500.00,415.51,0.00,447.98
,,,,,,500.00,290.43,13.30,500.00,58.71,500.00
,,,,,,442.08,109.95,500.00,51.68,58.71,46.13
,,,,,,395.85,500.00,500.00,0.00,151.47,0.00
,,,,,,395.85,500.00,500.00,0.00,151.47,0.00
,,,,,,500.00,172.47,130.27,0.00,500.00,230.81
,,,,,,127.94,0.00,409.59,0.00,500.00,500.00
,,,,,,500.00,500.00,409.59,0.00,173.59,9.34
,,,,,,500.00,500.00,409.59,399.29,173.59,333.74
,,,,,,0.00,500.00,226.28,183.59,500.00,469.22
,,,,,,500.00,17.35,247.14,183.59,500.00,0.00
,,,,,,500.00,17.35,247.14,0.00,500.00,0.00
,,,,,,500.00,17.35,0.00,0.00,500.00,128.90
,,,,,,319.42,332.93,0.00,500.00,500.00,264.80
,,,,,,292.96,359.77,0.00,220.25,0.00,449.03
,,,,,,338.96,235.89,0.00,500.00,0.00,0.00
,,,,,,0.00,235.89,170.28,500.00,0.00,136.07
,,,,,,209.96,289.17,55.51,414.24,0.00,500.00
,,,,,,5.81,198.76,55.51,414.24,0.00,152.30
,,,,,,180.80,198.76,55.51,414.24,499.73,319.01
,,,,,,477.91,403.15,0.00,500.00,32.97,348.04
,,,,,,477.91,403.15,0.00,500.00,32.97,348.04
,,,,,,354.91,445.13,422.61,500.00,217.16,471.12
,,,,,,358.78,210.48,382.22,0.00,326.08,500.00
,,,,,,387.39,500.00,500.00,500.00,500.00,500.00
,,,,,,387.39,500.00,500.00,500.00,500.00,500.00
,,,,,,90.84,239.39,500.00,315.86,500.00,500.00
,,,,,,500.00,500.00,103.84,296.31,500.00,378.65
,,,,,,500.00,500.00,103.84,296.31,500.00,378.65
,,,,,,0.00,241.43,22.72,500.00,0.00,432.44
,,,,,,323.83,500.00,17.64,500.00,0.00,25.71
,,,,,,0.00,435.85,148.42,294.77,0.00,110.45
,,,,,,0.00,435.85,0.00,294.77,0.00,110.45
,,,,,,42.27,500.00,0.00,244.84,27.86,500.00
,,,,,,494.80,0.00,137.71,258.52,500.00,500.00
,,,,,,494.80,0.00,137.71,258.52,500.00,500.00
,,,,,,500.00,35.26,92.24,436.55,0.00,149.84
,,,,,,0.00,0.00,228.62,0.00,0.00,500.00
,,,,,,245.35,500.00,500.00,0.00,0.00,121.55
,,,,,,245.35,500.00,500.00,0.00,0.00,121.55
,,,,,,500.00,225.46,352.98,105.97,472.07,82.76
,,,,,,500.00,500.00,500.00,105.97,500.00,265.11
,,,,,,500.00,500.00,470.40,109.29,0.00,321.14
,,,,,,500.00,0.00,470.40,109.29,0.00,0.00
,,,,,,500.00,0.00,500.00,0.00,130.76,105.21
,,,,,,216.31,484.44,500.00,0.00,130.76,97.11
,,,,,,216.31,484.44,0.00,0.00,0.00,305.77
,,,,,,0.00,367.86,0.00,0.00,500.00,0.00
,,,,,,477.39,0.00,0.00,0.00,90.81,209.19
,,,,,,462.88,0.00,500.00,131.01,0.00,321.63
,,,,,,462.88,0.00,500.00,131.01,0.00,321.63
,,,,,,250.69,0.00,500.00,131.01,351.68,0.00
,,,,,,455.31,500.00,18.54,0.00,377.53,0.00
,,,,,,500.00,93.86,18.54,0.00,377.53,248.39
,,,,,,500.00,93.86,500.00,0.00,0.00,455.87
,,,,,,500.00,0.00,492.57,0.00,260.95,463.75
,,,,,,85.60,411.45,176.41,0.00,260.95,253.96
,,,,,,109.33,59.66,176.41,402.43,500.00,0.00
,,,,,,395.68,350.89,484.02,356.08,500.00,324.67
,,,,,,0.00,444.66,473.21,0.00,500.00,500.00
,,,,,,115.32,134.61,498.63,431.88,500.00,189.22
,,,,,,115.32,127.74,498.63,125.56,98.36,137.48
,,,,,,87.55,127.74,444.89,0.00,500.00,500.00
,,,,,,348.07,11.98,199.99,0.00,500.00,245.70
,,,,,,500.00,11.98,0.00,0.00,500.00,245.70
,,,,,,500.00,170.19,0.00,0.00,22.85,103.34
,,,,,,500.00,170.19,500.00,0.00,500.00,282.16
,,,,,,407.00,0.00,283.66,324.23,500.00,500.00
,,,,,,407.00,0.00,500.00,324.23,500.00,500.00
,,,,,,0.00,44.63,500.00,88.90,292.38,0.00
,,,,,,54.06,500.00,6.84,88.90,292.38,462.60
,,,,,,0.00,500.00,6.84,88.90,449.57,500.00
,,,,,,0.00,500.00,6.84,0.00,449.57,500.00
,,,,,,460.92,500.00,74.81,0.00,91.46,500.00
,,,,,,500.00,295.48,500.00,0.00,91.46,245.40
,,,,,,500.00,327.46,500.00,477.37,500.00,427.88
,,,,,,500.00,327.46,259.51,477.37,500.00,500.00
,,,,,,478.24,337.50,324.76,0.00,500.00,500.00
,,,,,,500.00,239.08,459.32,0.00,500.00,500.00
,,,,,,29.81,91.16,459.32,287.39,500.00,500.00
,,,,,,433.86,91.16,500.00,287.39,449.65,364.68
,,,,,,500.00,125.46,1.40,500.00,143.63,0.00
,,,,,,0.00,341.69,0.00,341.95,143.63,143.97
,,,,,,31.89,300.78,23.06,500.00,367.07,279.52
,,,,,,235.84,500.00,379.11,500.00,437.67,307.30
,,,,,,500.00,500.00,379.11,256.83,437.67,419.91
,,,,,,500.00,500.00,500.00,256.83,437.67,419.91
,,,,,,500.00,197.08,0.00,0.00,479.72,0.00
,,,,,,356.60,500.00,393.49,430.40,159.50,253.01
,,,,,,500.00,500.00,68.96,500.00,500.00,243.60
,,,,,,500.00,500.00,242.63,223.49,500.00,500.00
,,,,,,500.00,63.01,500.00,0.00,500.00,88.35
,,,,,,500.00,0.00,0.00,0.00,500.00,444.94
,,,,,,500.00,0.00,0.00,500.00,500.00,500.00
,,,,,,500.00,102.19,260.19,0.00,500.00,500.00
,,,,,,374.08,0.00,470.24,0.00,500.00,348.99
,,,,,,319.06,500.00,331.64,0.00,0.00,500.00
,,,,,,319.06,500.00,331.64,0.00,0.00,500.00
,,,,,,225.64,364.44,331.64,0.00,474.00,0.00
,,,,,,297.07,500.00,241.64,158.04,276.88,0.00
,,,,,,297.07,500.00,0.00,158.04,276.88,0.00
,,,,,,369.51,0.00,0.00,158.04,276.88,500.00
,,,,,,262.99,0.00,0.00,79.44,500.00,500.00
,,,,,,0.00,500.00,267.17,500.00,500.00,500.00
,,,,,,0.00,500.00,500.00,500.00,500.00,500.00
,,,,,,129.70,500.00,500.00,500.00,0.00,500.00
,,,,,,38.10,91.79,0.00,215.51,39.46,72.00
,,,,,,38.10,91.79,500.00,215.51,39.46,72.00
,,,,,,38.10,500.00,500.00,215.51,39.46,208.18
,,,,,,0.00,500.00,500.00,500.00,53.63,447.39
,,,,,,0.00,236.04,159.87,169.91,370.32,0.00
,,,,,,0.00,384.70,0.00,359.31,370.32,0.00
,,,,,,217.65,99.57,469.08,359.31,370.32,334.17
,,,,,,70.99,416.70,0.00,299.28,0.00,79.46
,,,,,,70.99,416.70,0.00,299.28,0.00,79.46
,,,,,,92.38,11.51,0.00,299.28,66.50,0.00
,,,,,,92.38,11.51,500.00,0.00,0.00,0.00
,,,,,,148.47,0.00,0.00,402.60,0.00,500.00
,,,,,,500.00,365.32,204.00,251.35,227.34,500.00
,,,,,,500.00,68.35,108.10,178.50,227.34,500.00
,,,,,,500.00,68.35,108.10,178.50,227.34,500.00
,,,,,,0.00,0.00,0.00,0.00,442.69,0.00
,,,,,,355.16,223.13,0.00,0.00,442.69,0.00
,,,,,,355.16,223.13,0.00,0.00,442.69,0.00
,,,,,,355.16,223.13,0.00,471.54,336.55,202.61
,,,,,,390.74,153.37,0.00,39.82,336.55,2.33
,,,,,,500.00,90.41,0.00,0.00,500.00,304.86
,,,,,,500.00,90.41,0.00,0.00,500.00,304.86
,,,,,,500.00,0.00,0.00,500.00,500.00,419.65
,,,,,,500.00,500.00,75.06,26.44,132.64,393.79
,,,,,,500.00,500.00,75.06,26.44,132.64,393.79
,,,,,,500.00,500.00,500.00,26.44,132.64,393.79
,,,,,,231.05,211.03,500.00,343.15,500.00,477.56
,,,,,,221.66,0.00,0.00,500.00,0.00,500.00
,,,,,,221.66,0.00,0.00,500.00,0.00,500.00
,,,,,,221.66,0.00,0.00,500.00,0.00,500.00
,,,,,,179.23,357.98,0.00,483.69,248.39,150.89
,,,,,,71.42,239.13,500.00,358.99,64.54,500.00
,,,,,,0.00,500.00,500.00,358.99,64.54,500.00
,,,,,,118.65,500.00,500.00,358.99,64.54,181.91
,,,,,,0.00,16.12,500.00,500.00,500.00,498.81
,,,,,,0.00,41.68,354.52,385.90,167.43,199.33
,,,,,,0.00,0.00,354.52,385.90,500.00,199.33
,,,,,,500.00,109.43,0.00,449.73,500.00,187.46
,,,,,,115.11,0.00,221.20,59.75,0.00,500.00
,,,,,,222.32,0.00,388.13,500.00,0.00,500.00
,,,,,,222.32,0.00,388.13,500.00,0.00,500.00
,,,,,,0.00,273.87,395.59,230.84,148.81,500.00
,,,,,,0.00,60.38,100.88,0.00,500.00,166.23
,,,,,,0.00,212.24,500.00,500.00,0.00,79.23
,,,,,,0.00,0.00,316.34,500.00,0.00,0.00
,,,,,,0.00,0.00,316.34,500.00,117.04,477.22
,,,,,,0.00,0.00,316.34,0.00,415.25,500.00
,,,,,,500.00,0.00,0.00,407.58,500.00,0.00
,,,,,,500.00,100.62,187.24,315.69,500.00,0.00
,,,,,,500.00,100.62,187.24,315.69,500.00,0.00
,,,,,,85.07,213.87,500.00,44.55,261.75,18.20
,,,,,,371.45,500.00,0.00,44.55,261.75,144.21
,,,,,,214.34,431.26,0.00,471.72,0.00,235.27
,,,,,,214.34,431.26,0.00,471.72,0.00,235.27
,,,,,,500.00,61.96,500.00,500.00,444.82,302.03
,,,,,,500.00,430.55,98.68,181.60,444.82,365.94
,,,,,,500.00,0.00,98.68,335.49,500.00,364.23
,,,,,,30.44,0.00,500.00,0.00,500.00,0.00
,,,,,,30.44,0.00,163.71,0.00,500.00,0.00
,,,,,,96.56,91.29,0.00,500.00,179.68,0.00
,,,,,,212.04,0.00,0.00,500.00,179.68,73.47
,,,,,,212.04,0.00,0.00,500.00,227.02,73.47
,,,,,,212.04,0.00,0.00,390.81,480.21,500.00
,,,,,,0.00,0.00,0.00,372.27,480.21,0.00
,,,,,,119.79,324.35,0.00,500.00,0.00,331.85
,,,,,,278.69,306.79,500.00,419.29,0.00,379.75
,,,,,,278.69,500.00,500.00,419.29,0.00,379.75
,,,,,,29.18,500.00,395.00,419.29,0.00,389.37
,,,,,,366.83,453.40,395.00,500.00,331.24,330.13
,,,,,,165.16,121.31,0.00,242.91,112.67,0.00
,,,,,,500.00,121.31,77.52,20.22,112.67,0.00
,,,,,,500.00,121.31,376.49,20.22,112.67,8.05
,,,,,,457.86,0.00,500.00,184.23,439.81,0.00
,,,,,,457.86,443.54,500.00,184.23,439.81,0.00
,,,,,,0.00,0.00,500.00,184.23,320.63,110.45
,,,,,,0.00,0.00,500.00,0.00,320.63,110.45
,,,,,,0.00,0.00,500.00,0.00,418.61,0.00
,,,,,,27.19,493.94,500.00,500.00,233.03,470.99
,,,,,,81.29,240.63,500.00,500.00,233.03,500.00
,,,,,,70.71,0.00,500.00,500.00,500.00,203.33
,,,,,,449.82,0.00,500.00,433.70,211.54,203.33
,,,,,,449.82,0.00,500.00,500.00,482.67,0.00
,,,,,,449.82,220.04,270.14,500.00,0.00,500.00
,,,,,,500.00,269.76,0.00,0.00,452.00,107.88
,,,,,,0.00,89.89,0.00,500.00,452.00,0.00
,,,,,,0.00,89.89,78.40,500.00,452.00,0.00
,,,,,,0.00,89.89,78.40,500.00,0.00,0.00
,,,,,,344.21,139.36,78.40,500.00,0.00,500.00
,,,,,,344.21,139.36,0.00,500.00,0.00,500.00
,,,,,,500.00,500.00,269.38,500.00,54.29,500.00
,,,,,,0.00,181.93,0.00,226.65,54.29,500.00
,,,,,,341.70,168.30,0.00,226.65,54.29,500.00
,,,,,,0.00,0.00,0.00,440.31,299.35,447.94
,,,,,,0.00,0.00,0.00,300.37,500.00,447.94
,,,,,,150.99,0.00,500.00,332.37,0.00,400.73
,,,,,,500.00,500.00,500.00,461.09,0.00,400.73
,,,,,,131.47,500.00,109.83,461.09,0.00,500.00
,,,,,,359.10,346.69,500.00,0.00,500.00,500.00
,,,,,,359.10,346.69,500.00,122.48,500.00,500.00
,,,,,,0.00,500.00,500.00,500.00,467.51,297.51
,,,,,,147.17,500.00,500.00,110.04,467.51,297.51
,,,,,,0.00,500.00,0.00,500.00,0.00,268.40
,,,,,,0.00,500.00,146.11,457.10,0.00,268.40
,,,,,,0.00,500.00,218.90,457.10,0.00,239.45
,,,,,,500.00,180.66,421.03,430.45,500.00,0.00
,,,,,,289.80,301.90,125.88,430.45,186.96,491.68
,,,,,,252.37,301.90,125.88,500.00,186.96,491.68
,,,,,,252.37,301.90,125.88,500.00,186.96,500.00
,,,,,,412.07,106.06,0.00,500.00,373.53,70.80
,,,,,,147.13,262.21,139.27,500.00,373.53,253.95
,,,,,,223.26,390.77,139.27,500.00,0.00,253.95
,,,,,,403.85,390.77,139.27,287.92,0.00,404.62
,,,,,,64.52,500.00,222.89,152.12,0.00,383.14
,,,,,,125.19,0.00,500.00,152.12,0.00,81.44
,,,,,,0.00,500.00,500.00,500.00,0.00,396.15
,,,,,,500.00,289.27,500.00,421.39,0.00,0.00
,,,,,,500.00,289.27,500.00,394.77,0.00,0.00
,,,,,,500.00,0.00,0.00,394.77,0.00,166.16
,,,,,,0.00,0.00,346.63,300.71,64.59,128.07
,,,,,,417.72,159.27,137.44,0.00,0.00,99.42
,,,,,,0.00,0.00,0.00,0.00,0.00,500.00
,,,,,,0.00,137.13,365.18,0.00,0.00,41.47
,,,,,,0.00,137.13,365.18,0.00,0.00,41.47
,,,,,,0.00,500.00,500.00,0.00,500.00,459.94
,,,,,,22.31,52.69,232.44,500.00,500.00,0.00
,,,,,,49.22,123.52,128.13,56.53,500.00,231.39
,,,,,,0.00,500.00,0.00,500.00,0.00,140.54
,,,,,,0.00,303.77,0.00,500.00,0.00,31.54
,,,,,,0.00,303.77,0.00,500.00,206.29,31.54
,,,,,,0.00,500.00,499.10,11.80,313.79,422.01
,,,,,,94.18,380.30,500.00,407.86,245.61,227.96
,,,,,,500.00,450.24,500.00,180.31,245.61,500.00
,,,,,,0.00,0.00,0.00,57.76,440.61,0.00
,,,,,,16.78,500.00,500.00,500.00,500.00,0.00
,,,,,,482.67,500.00,0.00,485.68,405.08,500.00
,,,,,,500.00,0.00,0.00,500.00,178.16,500.00
,,,,,,500.00,0.00,372.81,500.00,178.16,500.00
,,,,,,500.00,500.00,253.50,298.30,0.00,446.52
,,,,,,409.89,69.22,95.27,298.30,0.00,0.00
,,,,,,409.89,69.22,95.27,0.00,0.00,0.00
,,,,,,500.00,276.84,205.40,118.40,0.00,0.00
,,,,,,500.00,276.84,205.40,118.40,0.00,0.00
,,,,,,347.34,119.48,68.02,80.27,391.85,77.76
,,,,,,0.00,0.00,0.00,0.00,0.00,62.83
,,,,,,0.00,0.00,0.00,0.00,0.00,62.83
,,,,,,0.00,344.38,297.97,149.61,230.29,500.00
,,,,,,500.00,320.01,328.93,0.00,0.00,0.00
,,,,,,496.52,0.00,222.58,210.36,0.00,378.54
,,,,,,496.52,0.00,222.58,210.36,0.00,378.54
,,,,,,97.53,500.00,310.31,500.00,0.00,92.00
,,,,,,335.25,223.14,113.31,490.08,48.09,308.33
,,,,,,335.25,223.14,500.00,490.08,48.09,308.33
,,,,,,500.00,419.55,500.00,500.00,338.24,0.00
,,,,,,104.85,1.09,497.15,343.21,0.00,254.68
,,,,,,500.00,0.00,500.00,343.21,0.00,0.00
,,,,,,500.00,0.00,500.00,380.82,0.00,0.00
,,,,,,500.00,31.20,500.00,0.00,500.00,500.00
,,,,,,500.00,492.74,16.26,0.00,28.04,5.10
,,,,,,3.04,338.39,274.08,500.00,208.54,149.02
,,,,,,183.66,338.39,441.82,500.00,208.54,149.02
