Client,Bush,Well,Work,Data,Time,ПлотРец,ОбъемВых,РасВыход,ДавВыход
,,,,,18:54:30,0.99,13032,17.9,0024.3
,,,,,18:54:31,0.99,13050,17.9,0024.2
,,,,,18:54:32,0.99,13068,18.2,0024.3
,,,,,18:54:33,0.99,13086,17.9,0023.9
,,,,,18:54:34,0.99,13104,18.2,0024.0
,,,,,18:54:35,0.99,13123,17.9,0023.6
,,,,,18:54:36,0.99,13140,18.2,0024.7
,,,,,18:54:37,0.99,13159,17.9,0023.9
,,,,,18:54:38,0.99,13177,18.0,0024.5
,,,,,18:54:39,0.99,13195,18.1,0024.2
,,,,,18:54:40,0.99,13213,17.9,0024.4
,,,,,18:54:41,0.99,13231,18.0,0024.8
,,,,,18:54:42,0.99,13249,18.2,0024.2
,,,,,18:54:43,0.99,13267,17.9,0023.8
,,,,,18:54:44,0.99,13285,17.9,0024.5
,,,,,18:54:45,0.99,13303,18.2,0024.7
,,,,,18:54:46,0.99,13321,18.0,0023.6
,,,,,18:54:47,0.99,13339,18.1,0024.8
,,,,,18:54:48,0.99,13357,18.0,0023.9
,,,,,18:54:49,0.99,13375,18.1,0023.9
,,,,,18:54:50,0.99,13393,18.0,0025.2
,,,,,18:54:51,0.99,13411,17.9,0024.7
,,,,,18:54:52,0.99,13429,18.2,0024.6
,,,,,18:54:53,0.99,13447,18.0,0024.6
,,,,,18:54:54,0.99,13465,17.9,0024.4
,,,,,18:54:55,0.99,13483,18.2,0023.5
,,,,,18:54:56,0.99,13501,17.9,0023.5
,,,,,18:54:57,0.99,13519,18.2,0023.4
,,,,,18:54:58,0.99,13538,17.9,0024.1
,,,,,18:54:59,0.99,13555,18.2,0024.5
,,,,,18:55:00,0.99,13574,18.0,0023.7
,,,,,18:55:01,0.99,13592,17.9,0024.5
,,,,,18:55:02,0.99,13610,18.2,0024.5
,,,,,18:55:03,0.99,13628,17.9,0024.3
,,,,,18:55:04,0.99,13646,18.2,0023.6
,,,,,18:55:05,0.99,13664,17.9,0023.8
,,,,,18:55:06,0.99,13682,18.0,0024.2
,,,,,18:55:07,0.99,13700,18.1,0024.2
,,,,,18:55:08,0.99,13718,18.0,0024.1
,,,,,18:55:09,0.99,13736,18.1,0024.6
,,,,,18:55:10,0.99,13754,18.0,0024.0
,,,,,18:55:11,0.99,13772,18.2,0024.5
,,,,,18:55:12,0.99,13790,17.9,0024.3
,,,,,18:55:13,0.99,13808,18.2,0023.7
,,,,,18:55:14,0.99,13826,17.9,0024.5
,,,,,18:55:15,0.99,13844,18.0,0024.3
,,,,,18:55:16,0.99,13862,18.1,0023.8
,,,,,18:55:17,0.99,13880,18.0,0024.4
,,,,,18:55:18,0.99,13898,18.1,0024.6
,,,,,18:55:19,0.99,13917,18.0,0024.2
,,,,,18:55:20,0.99,13935,18.1,0024.7
,,,,,18:55:21,1.00,13953,18.0,0024.2
,,,,,18:55:22,1.00,13971,18.1,0023.8
,,,,,18:55:23,1.00,13989,18.0,0024.7
,,,,,18:55:24,0.99,14007,18.0,0024.6
,,,,,18:55:25,0.99,14025,18.1,0024.6
,,,,,18:55:26,0.99,14043,18.0,0023.7
,,,,,18:55:27,0.99,14061,18.1,0025.1
,,,,,18:55:28,0.99,14079,18.0,0024.4
,,,,,18:55:29,0.99,14097,18.2,0024.7
,,,,,18:55:30,0.99,14115,18.1,0024.2
,,,,,18:55:31,0.99,14133,18.0,0024.8
,,,,,18:55:32,0.99,14151,18.0,0023.7
,,,,,18:55:33,0.99,14169,18.1,0024.2
,,,,,18:55:34,1.00,14187,18.0,0023.9
,,,,,18:55:35,1.00,14205,18.1,0024.0
,,,,,18:55:36,0.99,14224,18.0,0023.9
,,,,,18:55:37,0.99,14242,18.2,0023.8
,,,,,18:55:38,0.99,14260,17.9,0024.7
,,,,,18:55:39,0.99,14278,18.2,0024.5
,,,,,18:55:40,0.99,14296,18.0,0024.5
,,,,,18:55:41,0.99,14314,18.1,0023.8
,,,,,18:55:42,0.99,14332,18.0,0023.8
,,,,,18:55:43,0.99,14350,18.2,0023.8
,,,,,18:55:44,0.99,14368,17.9,0023.6
,,,,,18:55:45,0.99,14386,18.0,0024.9
,,,,,18:55:46,0.99,14404,18.1,0024.3
,,,,,18:55:47,0.99,14422,18.2,0023.3
,,,,,18:55:48,0.99,14440,17.9,0023.8
,,,,,18:55:49,0.99,14458,18.2,0023.9
,,,,,18:55:50,0.99,14477,18.0,0024.6
,,,,,18:55:51,0.99,14495,18.1,0024.4
,,,,,18:55:52,0.99,14513,18.0,0024.1
,,,,,18:55:53,0.99,14531,18.2,0023.5
,,,,,18:55:54,0.99,14549,18.0,0023.5
,,,,,18:55:55,0.99,14567,18.1,0023.9
,,,,,18:55:56,0.99,14585,18.0,0024.8
,,,,,18:55:57,0.99,14603,18.2,0024.0
,,,,,18:55:58,0.99,14621,17.9,0024.8
,,,,,18:55:59,0.99,14639,18.2,0024.4
,,,,,18:56:00,0.99,14657,18.0,0024.1
,,,,,18:56:01,0.99,14675,18.1,0023.6
,,,,,18:56:02,0.99,14693,18.0,0024.2
,,,,,18:56:03,0.99,14711,18.2,0024.2
,,,,,18:56:04,0.99,14730,17.9,0023.7
,,,,,18:56:05,1.00,14748,18.2,0024.5
,,,,,18:56:06,1.00,14766,17.9,0024.6
,,,,,18:56:07,1.00,14784,18.2,0023.8
,,,,,18:56:08,0.99,14802,18.0,0024.7
,,,,,18:56:09,0.99,14820,18.2,0024.2
,,,,,18:56:10,0.99,14838,18.0,0024.1
,,,,,18:56:11,0.99,14856,18.1,0024.2
,,,,,18:56:12,0.99,14874,18.0,0024.2
,,,,,18:56:13,0.99,14892,18.2,0024.0
,,,,,18:56:14,0.99,14910,18.1,0023.9
,,,,,18:56:15,0.99,14928,18.0,0023.8
,,,,,18:56:16,0.99,14946,18.0,0024.2
,,,,,18:56:17,0.99,14965,18.2,0024.7
,,,,,18:56:18,0.99,14983,17.9,0024.5
,,,,,18:56:19,0.99,15001,18.2,0023.1
,,,,,18:56:20,0.99,15019,18.2,0023.7
,,,,,18:56:21,0.99,15037,17.9,0024.1
,,,,,18:56:22,0.99,15055,18.0,0024.5
,,,,,18:56:23,0.99,15073,18.2,0023.5
,,,,,18:56:24,0.99,15091,18.2,0024.2
,,,,,18:56:25,0.99,15109,17.9,0023.5
,,,,,18:56:26,0.99,15127,18.2,0024.6
,,,,,18:56:27,0.99,15145,18.0,0024.0
,,,,,18:56:28,0.99,15163,18.2,0023.6
,,,,,18:56:29,0.99,15182,17.9,0023.5
,,,,,18:56:30,0.99,15200,18.2,0024.4
,,,,,18:56:31,0.99,15218,18.0,0024.4
,,,,,18:56:32,0.99,15236,18.2,0024.4
,,,,,18:56:33,0.99,15254,18.1,0023.4
,,,,,18:56:34,0.99,15272,18.0,0024.2
,,,,,18:56:35,0.99,15290,18.2,0023.6
,,,,,18:56:36,0.99,15308,18.0,0024.3
,,,,,18:56:37,0.99,15326,18.2,0023.8
,,,,,18:56:38,0.99,15344,18.2,0023.0
,,,,,18:56:39,0.99,15363,17.9,0024.2
,,,,,18:56:40,0.99,15381,18.0,0024.8
,,,,,18:56:41,0.99,15399,18.2,0023.6
,,,,,18:56:42,0.99,15417,18.1,0023.6
,,,,,18:56:43,0.99,15435,18.0,0023.5
,,,,,18:56:44,0.99,15453,18.2,0023.2
,,,,,18:56:45,0.99,15471,18.0,0024.0
,,,,,18:56:46,0.99,15489,18.2,0023.2
,,,,,18:56:47,0.99,15507,18.1,0023.7
,,,,,18:56:48,0.99,15525,18.0,0024.7
,,,,,18:56:49,0.99,15543,18.2,0023.6
,,,,,18:56:50,0.99,15562,18.0,0023.6
,,,,,18:56:51,0.99,15580,18.2,0023.6
,,,,,18:56:52,0.99,15598,17.9,0023.4
,,,,,18:56:53,0.99,15616,18.2,0024.3
,,,,,18:56:54,1.00,15634,18.0,0024.7
,,,,,18:56:55,1.00,15652,18.2,0024.0
,,,,,18:56:56,0.99,15670,18.0,0024.1
,,,,,18:56:57,0.99,15688,18.1,0023.0
,,,,,18:56:58,0.99,15706,18.2,0024.1
,,,,,18:56:59,0.99,15724,18.0,0023.8
,,,,,18:57:00,0.99,15742,18.2,0024.6
,,,,,18:57:01,0.99,15761,18.0,0023.8
,,,,,18:57:02,0.99,15779,18.2,0023.0
,,,,,18:57:03,0.99,15797,18.2,0023.3
,,,,,18:57:04,0.99,15815,18.0,0024.1
,,,,,18:57:05,0.99,15833,18.2,0024.0
,,,,,18:57:06,0.99,15851,18.2,0024.0
,,,,,18:57:07,0.99,15869,18.0,0023.4
,,,,,18:57:08,0.99,15888,18.2,0024.2
,,,,,18:57:09,0.99,15906,18.0,0023.7
,,,,,18:57:10,0.99,15924,18.2,0023.7
,,,,,18:57:11,0.99,15942,18.0,0023.8
,,,,,18:57:12,0.99,15960,18.1,0023.6
,,,,,18:57:13,0.99,15978,18.2,0024.3
,,,,,18:57:14,0.99,15996,18.0,0023.4
,,,,,18:57:15,0.99,16014,18.2,0023.8
,,,,,18:57:16,0.99,16032,18.0,0024.0
,,,,,18:57:17,0.99,16050,18.2,0024.6
,,,,,18:57:18,0.99,16069,17.9,0024.9
,,,,,18:57:19,0.99,16087,18.3,0024.5
,,,,,18:57:20,0.99,16105,18.1,0024.9
,,,,,18:57:21,0.99,16123,18.0,0024.1
,,,,,18:57:22,0.99,16141,18.2,0023.5
,,,,,18:57:23,0.99,16159,18.2,0023.3
,,,,,18:57:24,0.99,16177,18.0,0024.9
,,,,,18:57:25,0.99,16195,18.2,0024.7
,,,,,18:57:26,0.99,16214,18.0,0024.1
,,,,,18:57:27,0.99,16232,18.2,0023.2
,,,,,18:57:28,0.99,16250,18.1,0023.8
,,,,,18:57:29,0.99,16268,18.0,0023.7
,,,,,18:57:30,0.99,16286,18.2,0024.7
,,,,,18:57:31,0.99,16304,18.2,0023.4
,,,,,18:57:32,0.99,16322,17.9,0023.6
,,,,,18:57:33,0.99,16340,18.2,0024.4
,,,,,18:57:34,0.99,16358,18.0,0024.2
,,,,,18:57:35,0.99,16376,18.2,0024.4
,,,,,18:57:36,0.99,16395,18.0,0024.3
,,,,,18:57:37,0.99,16413,18.2,0023.4
,,,,,18:57:38,0.99,16431,18.2,0024.3
,,,,,18:57:39,0.99,16449,18.0,0023.8
,,,,,18:57:40,0.99,16467,18.1,0023.6
,,,,,18:57:41,0.99,16485,18.2,0024.1
,,,,,18:57:42,0.99,16503,18.2,0024.3
,,,,,18:57:43,0.99,16521,18.0,0024.2
,,,,,18:57:44,0.99,16539,18.2,0023.2
,,,,,18:57:45,0.99,16558,18.2,0023.8
,,,,,18:57:46,0.99,16576,18.0,0024.0
,,,,,18:57:47,0.99,16594,18.2,0023.8
,,,,,18:57:48,0.99,16612,18.0,0024.0
,,,,,18:57:49,0.99,16630,18.2,0024.6
,,,,,18:57:50,0.99,16648,18.0,0024.2
,,,,,18:57:51,0.99,16666,18.2,0023.6
,,,,,18:57:52,0.99,16684,18.2,0023.5
,,,,,18:57:53,0.99,16703,17.9,0024.5
,,,,,18:57:54,0.99,16721,18.2,0024.2
,,,,,18:57:55,1.00,16739,18.2,0023.6
,,,,,18:57:56,1.00,16757,18.0,0023.8
,,,,,18:57:57,1.00,16775,18.2,0024.7
,,,,,18:57:58,0.99,16793,18.2,0024.4
,,,,,18:57:59,0.99,16811,18.2,0024.5
,,,,,18:58:00,0.99,16830,18.0,0024.4
,,,,,18:58:01,0.99,16848,18.2,0024.9
,,,,,18:58:02,0.99,16866,18.2,0024.7
,,,,,18:58:03,0.99,16884,18.0,0024.4
,,,,,18:58:04,0.99,16902,18.2,0024.5
,,,,,18:58:05,0.99,16920,18.2,0024.0
,,,,,18:58:06,1.00,16938,18.0,0024.8
,,,,,18:58:07,1.00,16956,18.1,0024.5
,,,,,18:58:08,0.99,16974,18.2,0024.6
,,,,,18:58:09,0.99,16993,18.0,0024.0
,,,,,18:58:10,0.99,17011,18.2,0023.9
,,,,,18:58:11,0.99,17029,18.0,0024.4
,,,,,18:58:12,0.99,17047,18.2,0024.0
,,,,,18:58:13,0.99,17065,18.2,0023.8
,,,,,18:58:14,0.99,17083,17.9,0023.9
,,,,,18:58:15,0.99,17101,18.3,0024.8
,,,,,18:58:16,0.99,17119,18.1,0023.8
,,,,,18:58:17,0.99,17138,18.0,0023.3
,,,,,18:58:18,0.99,17156,18.2,0024.4
,,,,,18:58:19,0.99,17174,18.0,0024.1
,,,,,18:58:20,1.00,17192,18.2,0023.1
,,,,,18:58:21,0.99,17210,18.0,0023.9
,,,,,18:58:22,0.99,17228,18.2,0024.0
,,,,,18:58:23,0.99,17246,18.2,0023.1
,,,,,18:58:24,0.99,17264,18.0,0023.3
,,,,,18:58:25,0.99,17282,18.2,0024.2
,,,,,18:58:26,0.99,17301,18.2,0024.2
,,,,,18:58:27,0.99,17319,18.0,0024.3
,,,,,18:58:28,0.99,17337,18.2,0023.8
,,,,,18:58:29,0.99,17355,18.2,0023.6
,,,,,18:58:30,0.99,17373,18.0,0023.9
,,,,,18:58:31,0.99,17391,18.2,0024.9
,,,,,18:58:32,0.99,17409,18.0,0024.9
,,,,,18:58:33,0.99,17427,18.2,0024.2
,,,,,18:58:34,0.99,17446,18.0,0023.5
,,,,,18:58:35,0.99,17464,18.2,0024.0
,,,,,18:58:36,0.99,17482,18.2,0024.3
,,,,,18:58:37,0.99,17500,18.0,0023.7
,,,,,18:58:38,0.99,17518,18.2,0024.2
,,,,,18:58:39,0.99,17536,18.0,0024.2
,,,,,18:58:40,0.99,17554,18.2,0023.6
,,,,,18:58:41,0.99,17572,18.2,0023.3
,,,,,18:58:42,0.99,17591,18.0,0024.3
,,,,,18:58:43,0.99,17609,18.2,0024.9
,,,,,18:58:44,0.99,17627,18.1,0024.2
,,,,,18:58:45,0.99,17645,18.1,0023.3
,,,,,18:58:46,0.99,17663,18.2,0023.9
,,,,,18:58:47,1.00,17681,18.0,0023.9
,,,,,18:58:48,1.00,17699,18.3,0023.8
,,,,,18:58:49,1.00,17718,18.1,0024.0
,,,,,18:58:50,1.00,17736,18.0,0024.2
,,,,,18:58:51,0.99,17754,18.2,0023.4
,,,,,18:58:52,0.99,17772,18.2,0023.1
,,,,,18:58:53,0.99,17790,18.0,0023.3
,,,,,18:58:54,1.00,17808,18.2,0024.3
,,,,,18:58:55,1.00,17826,18.0,0024.5
,,,,,18:58:56,0.99,17844,18.2,0023.7
,,,,,18:58:57,0.99,17862,18.2,0023.1
,,,,,18:58:58,0.99,17881,18.0,0023.0
,,,,,18:58:59,0.99,17899,18.2,0023.1
,,,,,18:59:00,0.99,17917,18.2,0024.4
,,,,,18:59:01,0.99,17935,18.0,0023.4
,,,,,18:59:02,0.99,17953,18.2,0023.8
,,,,,18:59:03,0.99,17971,18.3,0023.1
,,,,,18:59:04,0.99,17990,18.2,0023.8
,,,,,18:59:05,0.99,18008,18.0,0023.4
,,,,,18:59:06,0.99,18026,18.2,0023.6
,,,,,18:59:07,1.00,18044,18.2,0023.9
,,,,,18:59:08,0.99,18062,18.3,0023.9
,,,,,18:59:09,0.99,18080,18.3,0023.4
,,,,,18:59:10,0.99,18099,18.2,0024.2
,,,,,18:59:11,0.99,18117,18.3,0023.2
,,,,,18:59:12,0.99,18135,18.3,0022.9
,,,,,18:59:13,0.99,18153,18.4,0023.5
,,,,,18:59:14,0.99,18172,18.3,0023.0
,,,,,18:59:15,0.99,18190,18.3,0023.3
,,,,,18:59:16,0.99,18208,18.4,0023.4
,,,,,18:59:17,0.99,18227,18.3,0022.6
,,,,,18:59:18,0.99,18245,18.3,0024.0
,,,,,18:59:19,0.99,18263,18.3,0022.7
,,,,,18:59:20,0.99,18282,18.3,0023.6
,,,,,18:59:21,0.99,18300,18.3,0022.4
,,,,,18:59:22,0.99,18318,18.3,0023.4
,,,,,18:59:23,0.99,18337,18.3,0023.7
,,,,,18:59:24,0.99,18355,18.3,0022.7
,,,,,18:59:25,0.99,18373,18.3,0023.4
,,,,,18:59:26,0.99,18391,18.4,0024.2
,,,,,18:59:27,0.99,18410,18.3,0023.6
,,,,,18:59:28,0.99,18428,18.3,0022.9
,,,,,18:59:29,0.99,18446,18.3,0023.5
,,,,,18:59:30,0.99,18465,18.3,0024.4
,,,,,18:59:31,0.99,18483,18.3,0023.6
,,,,,18:59:32,0.99,18501,18.3,0023.2
,,,,,18:59:33,0.99,18520,18.3,0023.4
,,,,,18:59:34,0.99,18538,18.3,0024.4
,,,,,18:59:35,0.99,18556,18.3,0023.9
,,,,,18:59:36,0.99,18574,18.3,0023.0
,,,,,18:59:37,0.99,18593,18.3,0022.8
,,,,,18:59:38,1.00,18611,18.3,0023.8
,,,,,18:59:39,0.99,18629,18.3,0023.3
,,,,,18:59:40,0.99,18648,18.3,0023.6
,,,,,18:59:41,0.99,18666,18.3,0022.9
,,,,,18:59:42,0.99,18684,18.3,0023.5
,,,,,18:59:43,0.99,18703,18.3,0024.3
,,,,,18:59:44,0.99,18721,18.4,0022.8
,,,,,18:59:45,0.99,18739,18.3,0023.4
,,,,,18:59:46,0.99,18758,18.4,0023.8
,,,,,18:59:47,0.99,18776,18.2,0022.7
,,,,,18:59:48,0.99,18794,18.4,0023.1
,,,,,18:59:49,0.99,18813,18.3,0023.0
,,,,,18:59:50,0.99,18831,18.3,0023.5
,,,,,18:59:51,0.99,18849,18.2,0023.7
,,,,,18:59:52,0.99,18867,18.3,0023.2
,,,,,18:59:53,0.99,18886,18.4,0023.2
,,,,,18:59:54,0.99,18904,18.3,0024.0
,,,,,18:59:55,0.99,18922,18.3,0022.8
,,,,,18:59:56,0.99,18941,18.3,0024.1
,,,,,18:59:57,0.99,18959,18.3,0024.4
,,,,,18:59:58,0.99,18977,18.3,0023.7
,,,,,18:59:59,0.99,18995,18.3,0023.7
,,,,,19:00:00,0.99,19014,18.3,0023.5
,,,,,19:00:01,0.99,19032,18.4,0024.0
,,,,,19:00:02,0.99,19050,18.3,0023.3
,,,,,19:00:03,0.99,19069,18.3,0023.6
,,,,,19:00:04,0.99,19087,18.3,0023.5
,,,,,19:00:05,0.99,19105,18.3,0022.9
,,,,,19:00:06,0.99,19124,18.4,0023.2
,,,,,19:00:07,0.99,19142,18.3,0024.1
,,,,,19:00:08,0.99,19160,18.4,0022.4
,,,,,19:00:09,0.99,19179,18.3,0023.2
,,,,,19:00:10,0.99,19197,18.4,0023.3
,,,,,19:00:11,0.99,19215,18.3,0022.8
,,,,,19:00:12,0.99,19234,18.3,0024.5
,,,,,19:00:13,0.99,19252,18.3,0023.4
,,,,,19:00:14,0.99,19270,18.4,0024.2
,,,,,19:00:15,0.99,19289,18.3,0024.0
,,,,,19:00:16,0.99,19307,18.3,0022.7
,,,,,19:00:17,0.99,19325,18.3,0023.5
,,,,,19:00:18,0.99,19344,18.4,0024.2
,,,,,19:00:19,0.99,19362,18.3,0022.7
,,,,,19:00:20,0.99,19380,18.3,0023.8
,,,,,19:00:21,0.99,19399,18.3,0024.5
,,,,,19:00:22,0.99,19417,18.3,0024.3
,,,,,19:00:23,0.99,19435,18.3,0023.4
,,,,,19:00:24,0.99,19453,18.4,0022.9
,,,,,19:00:25,0.99,19472,18.3,0023.3
,,,,,19:00:26,0.99,19490,18.3,0023.0
,,,,,19:00:27,0.99,19509,18.3,0023.1
,,,,,19:00:28,0.99,19527,18.3,0023.7
,,,,,19:00:29,0.99,19545,18.3,0022.7
,,,,,19:00:30,0.99,19563,18.3,0023.5
,,,,,19:00:31,1.00,19582,18.4,0023.4
,,,,,19:00:32,0.99,19600,18.3,0022.8
,,,,,19:00:33,0.99,19618,18.3,0024.1
,,,,,19:00:34,0.99,19637,18.3,0023.2
,,,,,19:00:35,0.99,19655,18.4,0023.0
,,,,,19:00:36,0.99,19673,18.3,0023.8
,,,,,19:00:37,0.99,19692,18.3,0022.6
,,,,,19:00:38,0.99,19710,18.3,0023.8
,,,,,19:00:39,0.99,19728,18.4,0023.7
,,,,,19:00:40,0.99,19747,18.3,0022.5
,,,,,19:00:41,0.99,19765,18.3,0023.5
,,,,,19:00:42,0.99,19783,18.4,0023.3
,,,,,19:00:43,0.99,19802,18.4,0023.1
,,,,,19:00:44,0.99,19820,18.3,0024.2
,,,,,19:00:45,0.99,19838,18.3,0024.0
,,,,,19:00:46,0.99,19857,18.3,0023.8
,,,,,19:00:47,0.99,19875,18.2,0024.3
,,,,,19:00:48,0.99,19893,18.4,0023.9
,,,,,19:00:49,0.99,19912,18.4,0023.4
,,,,,19:00:50,0.99,19930,18.3,0022.8
,,,,,19:00:51,0.99,19948,18.3,0023.3
,,,,,19:00:52,0.99,19967,18.2,0023.8
,,,,,19:00:53,1.00,19985,18.5,0023.1
,,,,,19:00:54,1.00,20003,18.2,0023.7
,,,,,19:00:55,0.99,20021,18.3,0023.2
,,,,,19:00:56,0.99,20040,18.3,0022.3
,,,,,19:00:57,0.99,20058,18.3,0023.8
,,,,,19:00:58,0.99,20076,18.3,0023.4
,,,,,19:00:59,0.99,20095,18.3,0022.8
,,,,,19:01:00,0.99,20113,18.4,0024.5
,,,,,19:01:01,0.99,20131,18.3,0022.8
,,,,,19:01:02,0.99,20150,18.3,0022.8
,,,,,19:01:03,0.99,20168,18.4,0023.3
,,,,,19:01:04,0.99,20186,18.3,0023.3
,,,,,19:01:05,0.99,20205,18.3,0023.7
,,,,,19:01:06,1.00,20223,18.3,0022.8
,,,,,19:01:07,1.00,20241,18.4,0023.3
,,,,,19:01:08,1.00,20260,18.3,0024.0
,,,,,19:01:09,1.00,20278,18.3,0023.2
,,,,,19:01:10,0.99,20296,18.3,0023.7
,,,,,19:01:11,0.99,20314,18.3,0023.5
,,,,,19:01:12,0.99,20333,18.4,0023.7
,,,,,19:01:13,0.99,20351,18.3,0023.5
,,,,,19:01:14,0.99,20369,18.3,0022.7
,,,,,19:01:15,0.99,20388,18.3,0023.5
,,,,,19:01:16,0.99,20406,18.3,0023.7
,,,,,19:01:17,0.99,20424,18.4,0023.5
,,,,,19:01:18,0.99,20443,18.3,0023.1
,,,,,19:01:19,0.99,20461,18.3,0023.8
,,,,,19:01:20,0.99,20479,18.3,0022.7
,,,,,19:01:21,0.99,20498,18.4,0024.0
,,,,,19:01:22,0.99,20516,18.3,0023.2
,,,,,19:01:23,0.99,20534,18.3,0022.5
,,,,,19:01:24,0.99,20553,18.3,0023.7
,,,,,19:01:25,0.99,20571,18.4,0023.6
,,,,,19:01:26,0.99,20589,18.3,0023.4
,,,,,19:01:27,0.99,20608,18.2,0024.3
,,,,,19:01:28,0.99,20626,18.3,0023.0
,,,,,19:01:29,0.99,20644,18.4,0023.5
,,,,,19:01:30,0.99,20663,18.4,0023.3
,,,,,19:01:31,0.99,20681,18.3,0023.3
,,,,,19:01:32,0.99,20699,18.3,0025.0
,,,,,19:01:33,0.99,20718,18.4,0023.3
,,,,,19:01:34,0.99,20736,18.3,0023.5
,,,,,19:01:35,0.99,20754,18.3,0023.6
,,,,,19:01:36,0.99,20773,18.3,0023.6
,,,,,19:01:37,0.99,20791,18.4,0023.4
,,,,,19:01:38,0.99,20809,18.3,0023.2
,,,,,19:01:39,0.99,20828,18.3,0022.7
,,,,,19:01:40,0.99,20846,18.3,0023.3
,,,,,19:01:41,0.99,20864,18.3,0022.7
,,,,,19:01:42,0.99,20882,18.4,0023.7
,,,,,19:01:43,0.99,20901,18.3,0024.4
,,,,,19:01:44,0.99,20919,18.3,0022.5
,,,,,19:01:45,0.99,20937,18.3,0023.8
,,,,,19:01:46,0.99,20956,18.4,0024.2
,,,,,19:01:47,0.99,20974,18.3,0023.3
,,,,,19:01:48,0.99,20992,18.3,0024.0
,,,,,19:01:49,0.99,21011,18.3,0022.8
,,,,,19:01:50,0.99,21029,18.4,0022.7
,,,,,19:01:51,0.99,21047,18.3,0023.8
,,,,,19:01:52,0.99,21066,18.3,0023.2
,,,,,19:01:53,0.99,21084,18.3,0023.3
,,,,,19:01:54,0.99,21102,18.3,0023.7
,,,,,19:01:55,0.99,21121,18.5,0022.7
,,,,,19:01:56,1.00,21139,18.3,0023.2
,,,,,19:01:57,1.00,21157,18.3,0023.7
,,,,,19:01:58,1.00,21176,18.4,0023.1
,,,,,19:01:59,1.00,21194,18.4,0023.7
,,,,,19:02:00,0.99,21213,18.4,0022.7
,,,,,19:02:01,0.99,21231,18.3,0022.5
,,,,,19:02:02,0.99,21249,18.3,0023.7
,,,,,19:02:03,0.99,21268,18.4,0023.5
,,,,,19:02:04,0.99,21286,18.3,0023.7
,,,,,19:02:05,0.99,21304,18.3,0025.1
,,,,,19:02:06,0.99,21323,18.4,0023.5
,,,,,19:02:07,1.00,21341,18.3,0023.6
,,,,,19:02:08,1.00,21359,18.3,0024.3
,,,,,19:02:09,1.00,21378,18.3,0024.0
,,,,,19:02:10,1.00,21396,18.3,0024.0
,,,,,19:02:11,0.99,21414,18.4,0023.7
,,,,,19:02:12,0.99,21433,18.3,0023.4
,,,,,19:02:13,0.99,21451,18.3,0024.7
,,,,,19:02:14,0.99,21469,18.4,0022.9
,,,,,19:02:15,0.99,21488,18.4,0023.0
,,,,,19:02:16,0.99,21506,18.3,0024.7
,,,,,19:02:17,0.99,21524,18.4,0023.2
,,,,,19:02:18,0.99,21543,18.3,0023.1
,,,,,19:02:19,0.99,21561,18.3,0023.5
,,,,,19:02:20,0.99,21579,18.5,0023.0
,,,,,19:02:21,0.99,21598,18.3,0023.3
,,,,,19:02:22,0.99,21616,18.3,0023.3
,,,,,19:02:23,0.99,21634,18.4,0022.3
,,,,,19:02:24,0.99,21653,18.3,0023.8
,,,,,19:02:25,0.99,21671,18.3,0024.2
,,,,,19:02:26,0.99,21689,18.4,0022.3
,,,,,19:02:27,1.00,21708,18.3,0024.2
,,,,,19:02:28,0.99,21726,18.3,0023.4
,,,,,19:02:29,0.99,21744,18.3,0022.9
,,,,,19:02:30,0.99,21763,18.4,0024.0
,,,,,19:02:31,0.99,21781,18.3,0023.6
,,,,,19:02:32,0.99,21799,18.3,0024.7
,,,,,19:02:33,0.99,21818,18.3,0023.5
,,,,,19:02:34,1.00,21836,18.4,0022.8
,,,,,19:02:35,0.99,21854,18.3,0024.6
,,,,,19:02:36,0.99,21873,18.3,0024.1
,,,,,19:02:37,0.99,21891,18.3,0023.3
,,,,,19:02:38,1.00,21909,18.4,0023.4
,,,,,19:02:39,1.00,21928,18.3,0022.5
,,,,,19:02:40,1.00,21946,18.3,0022.5
,,,,,19:02:41,0.99,21964,18.4,0024.4
,,,,,19:02:42,0.99,21983,18.3,0022.4
,,,,,19:02:43,0.99,22001,18.4,0022.1
,,,,,19:02:44,0.99,22019,18.3,0024.4
,,,,,19:02:45,0.99,22038,18.5,0023.1
,,,,,19:02:46,0.99,22056,18.3,0022.4
,,,,,19:02:47,1.00,22075,18.4,0023.2
,,,,,19:02:48,1.00,22093,18.3,0023.5
,,,,,19:02:49,0.99,22111,18.3,0023.1
,,,,,19:02:50,0.99,22130,18.5,0023.7
,,,,,19:02:51,0.99,22148,18.3,0022.8
,,,,,19:02:52,0.99,22166,18.5,0022.9
,,,,,19:02:53,0.99,22185,18.3,0024.5
,,,,,19:02:54,0.99,22203,18.5,0023.5
,,,,,19:02:55,0.99,22222,18.3,0022.7
,,,,,19:02:56,0.99,22240,18.6,0022.8
,,,,,19:02:57,0.99,22259,18.4,0024.5
,,,,,19:02:58,0.99,22277,18.4,0023.4
,,,,,19:02:59,0.99,22296,18.5,0021.9
,,,,,19:03:00,0.99,22314,18.5,0021.3
,,,,,19:03:01,0.99,22333,18.4,0023.8
,,,,,19:03:02,0.99,22351,18.4,0022.9
,,,,,19:03:03,0.99,22369,18.4,0021.8
,,,,,19:03:04,0.99,22388,18.4,0023.5
,,,,,19:03:05,0.99,22406,18.6,0023.7
